HGNC ID	Approved symbol	Approved name	Status	NCBI Gene ID
HGNC:16982	MFHAS1	multifunctional ROCO family signaling regulator 1	Approved	9258
HGNC:18262	MFN1	mitofusin 1	Approved	55669
HGNC:55050	MFN1P1	MFN1 pseudogene 1	Approved	441511
HGNC:16877	MFN2	mitofusin 2	Approved	9927
HGNC:7038	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	Approved	4242
HGNC:18121	MFRP	membrane frizzled-related protein	Approved	83552
HGNC:7039	MFS1	symbol withdrawn, see [HGNC:3603](/data/gene-symbol-report/#!/hgnc_id/HGNC:3603)	Symbol Withdrawn	
HGNC:7040	MFS2	symbol withdrawn, see [HGNC:11773](/data/gene-symbol-report/#!/hgnc_id/HGNC:11773)	Symbol Withdrawn	
HGNC:25874	MFSD1	major facilitator superfamily domain containing 1	Approved	64747
HGNC:50625	MFSD1P1	major facilitator superfamily domain containing 1 pseudogene 1	Approved	100313532
HGNC:25897	MFSD2A	major facilitator superfamily domain containing 2A	Approved	84879
HGNC:37207	MFSD2B	major facilitator superfamily domain containing 2B	Approved	388931
HGNC:25157	MFSD3	major facilitator superfamily domain containing 3	Approved	113655
HGNC:25433	MFSD4A	major facilitator superfamily domain containing 4A	Approved	148808
HGNC:27632	MFSD4A-AS1	MFSD4A antisense RNA 1	Approved	284578
HGNC:21053	MFSD4B	major facilitator superfamily domain containing 4B	Approved	91749
HGNC:55773	MFSD4B-DT	MFSD4B divergent transcript	Approved	107986521
HGNC:50626	MFSD4BP1	major facilitator superfamily domain containing 4B pseudogene 1	Approved	100128154
HGNC:28156	MFSD5	major facilitator superfamily domain containing 5	Approved	84975
HGNC:24711	MFSD6	major facilitator superfamily domain containing 6	Approved	54842
HGNC:26656	MFSD6L	major facilitator superfamily domain containing 6 like	Approved	162387
HGNC:28486	MFSD8	major facilitator superfamily domain containing 8	Approved	256471
HGNC:28158	MFSD9	major facilitator superfamily domain containing 9	Approved	84804
HGNC:16894	MFSD10	major facilitator superfamily domain containing 10	Approved	10227
HGNC:25458	MFSD11	major facilitator superfamily domain containing 11	Approved	79157
HGNC:28299	MFSD12	major facilitator superfamily domain containing 12	Approved	126321
HGNC:26196	MFSD13A	major facilitator superfamily domain containing 13A	Approved	79847
HGNC:52163	MFSD13B	major facilitator superfamily domain containing 13B (pseudogene)	Approved	105371130
HGNC:23363	MFSD14A	major facilitator superfamily domain containing 14A	Approved	64645
HGNC:23376	MFSD14B	major facilitator superfamily domain containing 14B	Approved	84641
HGNC:23672	MFSD14CP	major facilitator superfamily domain containing 14C, pseudogene	Approved	84278
HGNC:7041	MFTL	symbol withdrawn, see [HGNC:10421](/data/gene-symbol-report/#!/hgnc_id/HGNC:10421)	Symbol Withdrawn	
HGNC:14010	MGA	MAX dimerization protein MGA	Approved	23269
HGNC:7042	MGA1	symbol withdrawn, see [HGNC:2548](/data/gene-symbol-report/#!/hgnc_id/HGNC:2548)	Symbol Withdrawn	
HGNC:7043	MGAM	maltase-glucoamylase	Approved	8972
HGNC:28101	MGAM2	maltase-glucoamylase 2 (putative)	Approved	93432
HGNC:29969	MGARP	mitochondria localized glutamic acid rich protein	Approved	84709
HGNC:7044	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	Approved	4245
HGNC:7045	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	Approved	4247
HGNC:51244	MGAT2P1	MGAT2 pseudogene 1	Approved	100422588
HGNC:51243	MGAT2P2	MGAT2 pseudogene 2	Approved	100422589
HGNC:7046	MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase	Approved	4248
HGNC:51356	MGAT3-AS1	MGAT3 antisense RNA 1	Approved	
HGNC:7047	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	Approved	11320
HGNC:7048	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	Approved	11282
HGNC:30871	MGAT4C	MGAT4 family member C	Approved	25834
HGNC:43619	MGAT4D	MGAT4 family member D	Approved	152586
HGNC:49418	MGAT4EP	MGAT4 family member E, pseudogene	Approved	641515
HGNC:49419	MGAT4FP	MGAT4 family member F, pseudogene	Approved	100506747
HGNC:7049	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	Approved	4249
HGNC:24140	MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B	Approved	146664
HGNC:7052	MGC1	symbol withdrawn, see [HGNC:29861](/data/gene-symbol-report/#!/hgnc_id/HGNC:29861)	Symbol Withdrawn	
HGNC:7053	MGCR	symbol withdrawn, see [HGNC:7180](/data/gene-symbol-report/#!/hgnc_id/HGNC:7180)	Symbol Withdrawn	
HGNC:7054	MGDF	symbol withdrawn, see [HGNC:11795](/data/gene-symbol-report/#!/hgnc_id/HGNC:11795)	Symbol Withdrawn	
HGNC:7055	MGEA	symbol withdrawn, see [HGNC:18432](/data/gene-symbol-report/#!/hgnc_id/HGNC:18432)	Symbol Withdrawn	
HGNC:7058	MGF	symbol withdrawn, see [HGNC:6343](/data/gene-symbol-report/#!/hgnc_id/HGNC:6343)	Symbol Withdrawn	
HGNC:17038	MGLL	monoglyceride lipase	Approved	11343
HGNC:16205	MGME1	mitochondrial genome maintenance exonuclease 1	Approved	92667
HGNC:7059	MGMT	O-6-methylguanine-DNA methyltransferase	Approved	4255
HGNC:7060	MGP	matrix Gla protein	Approved	4256
HGNC:20254	MGRN1	mahogunin ring finger 1	Approved	23295
HGNC:7061	MGST1	microsomal glutathione S-transferase 1	Approved	4257
HGNC:7062	MGST1L1	symbol withdrawn, see [HGNC:9599](/data/gene-symbol-report/#!/hgnc_id/HGNC:9599)	Symbol Withdrawn	
HGNC:7063	MGST2	microsomal glutathione S-transferase 2	Approved	4258
HGNC:7064	MGST3	microsomal glutathione S-transferase 3	Approved	4259
HGNC:7065	MHAC	microhydranencephaly	Entry Withdrawn	
HGNC:7066	MHAM	symbol withdrawn, see [HGNC:9588](/data/gene-symbol-report/#!/hgnc_id/HGNC:9588)	Symbol Withdrawn	
HGNC:53110	MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489	Approved	100505771
HGNC:7068	MHP1	symbol withdrawn, see [HGNC:1388](/data/gene-symbol-report/#!/hgnc_id/HGNC:1388)	Symbol Withdrawn	
HGNC:7069	MHP2	symbol withdrawn, see [HGNC:800](/data/gene-symbol-report/#!/hgnc_id/HGNC:800)	Symbol Withdrawn	
HGNC:51291	MHRT	myosin heavy chain associated RNA transcript	Approved	104564225
HGNC:7070	MHS1	symbol withdrawn, see [HGNC:10483](/data/gene-symbol-report/#!/hgnc_id/HGNC:10483)	Symbol Withdrawn	
HGNC:7071	MHS2	malignant hyperthermia susceptibility 2	Entry Withdrawn	
HGNC:7072	MHS3	symbol withdrawn, see [HGNC:1399](/data/gene-symbol-report/#!/hgnc_id/HGNC:1399)	Symbol Withdrawn	
HGNC:7073	MHS4	malignant hyperthermia susceptibility 4	Entry Withdrawn	
HGNC:7074	MHS5	symbol withdrawn, see [HGNC:1397](/data/gene-symbol-report/#!/hgnc_id/HGNC:1397)	Symbol Withdrawn	
HGNC:7075	MHS6	malignant hyperthermia susceptibility 6	Entry Withdrawn	
HGNC:7076	MIA	MIA SH3 domain containing	Approved	8190
HGNC:48352	MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate)	Approved	100529262
HGNC:18432	MIA2	MIA SH3 domain ER export factor 2	Approved	4253
HGNC:55436	MIA2-AS1	MIA2 antisense RNA 1	Approved	100288846
HGNC:24008	MIA3	MIA SH3 domain ER export factor 3	Approved	375056
HGNC:33425	MIAT	myocardial infarction associated transcript	Approved	440823
HGNC:50731	MIATNB	MIAT neighbor	Approved	102724827
HGNC:21086	MIB1	MIB E3 ubiquitin protein ligase 1	Approved	57534
HGNC:30577	MIB2	MIB E3 ubiquitin protein ligase 2	Approved	142678
HGNC:7084	MIC3	symbol withdrawn, see [HGNC:1709](/data/gene-symbol-report/#!/hgnc_id/HGNC:1709)	Symbol Withdrawn	
HGNC:7085	MIC4	symbol withdrawn, see [HGNC:1681](/data/gene-symbol-report/#!/hgnc_id/HGNC:1681)	Symbol Withdrawn	
HGNC:7086	MIC5	symbol withdrawn, see [HGNC:6470](/data/gene-symbol-report/#!/hgnc_id/HGNC:6470)	Symbol Withdrawn	
HGNC:7087	MIC6	antigen identified by monoclonal antibody H207	Entry Withdrawn	
HGNC:7088	MIC7	antigen identified by monoclonal antibody 28.3.7	Entry Withdrawn	
HGNC:7089	MIC9	antigen identified by monoclonal antibody 4D12	Entry Withdrawn	
HGNC:7077	MIC10	symbol withdrawn, see [HGNC:6953](/data/gene-symbol-report/#!/hgnc_id/HGNC:6953)	Symbol Withdrawn	
HGNC:7078	MIC11	symbol withdrawn, see [HGNC:1689](/data/gene-symbol-report/#!/hgnc_id/HGNC:1689)	Symbol Withdrawn	
HGNC:7079	MIC12	antigen identified by monoclonal antibody 30.2A8	Entry Withdrawn	
HGNC:7080	MIC17	antigen identified by monoclonal antibody BB1	Entry Withdrawn	
HGNC:7081	MIC18	symbol withdrawn, see [HGNC:11529](/data/gene-symbol-report/#!/hgnc_id/HGNC:11529)	Symbol Withdrawn	
HGNC:7090	MICA	MHC class I polypeptide-related sequence A	Approved	100507436
HGNC:53631	MICA-AS1	MICA antisense RNA 1	Approved	101929072
HGNC:20619	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1	Approved	64780
HGNC:24693	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	Approved	9645
HGNC:24694	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3	Approved	57553
HGNC:25933	MICALCL	symbol withdrawn, see [HGNC:24693](/data/gene-symbol-report/#!/hgnc_id/HGNC:24693)	Symbol Withdrawn	
HGNC:29804	MICALL1	MICAL like 1	Approved	85377
HGNC:29672	MICALL2	MICAL like 2	Approved	79778
HGNC:56050	MICALL2-DT	MICALL2 divergent transcript	Approved	107986756
HGNC:7091	MICB	MHC class I polypeptide-related sequence B	Approved	4277
HGNC:53632	MICB-DT	MICB divergent transcript	Approved	102725068
HGNC:7092	MICC	MHC class I polypeptide-related sequence C (pseudogene)	Approved	100129192
HGNC:7093	MICD	MHC class I polypeptide-related sequence D (pseudogene)	Approved	4279
HGNC:7094	MICE	MHC class I polypeptide-related sequence E (pseudogene)	Approved	4280
HGNC:16801	MICF	MHC class I polypeptide-related sequence F (pseudogene)	Approved	352957
HGNC:16802	MICG	MHC class I polypeptide-related sequence G (pseudogene)	Approved	352967
HGNC:32068	MICOS10	mitochondrial contact site and cristae organizing system subunit 10	Approved	440574
HGNC:55676	MICOS10-DT	MICOS10 divergent transcript	Approved	105378614
HGNC:48338	MICOS10-NBL1	MICOS10-NBL1 readthrough	Approved	100532736
HGNC:25036	MICOS10P1	MICOS10 pseudogene 1	Approved	100462953
HGNC:44092	MICOS10P2	MICOS10 pseudogene 2	Approved	100289489
HGNC:44093	MICOS10P3	MICOS10 pseudogene 3	Approved	100462954
HGNC:44094	MICOS10P4	MICOS10 pseudogene 4	Approved	100462957
HGNC:33702	MICOS13	mitochondrial contact site and cristae organizing system subunit 13	Approved	125988
HGNC:1530	MICU1	mitochondrial calcium uptake 1	Approved	10367
HGNC:31830	MICU2	mitochondrial calcium uptake 2	Approved	221154
HGNC:27820	MICU3	mitochondrial calcium uptake family member 3	Approved	286097
HGNC:7095	MID1	midline 1	Approved	
HGNC:20715	MID1IP1	MID1 interacting protein 1	Approved	58526
HGNC:40932	MID1IP1-AS1	MID1IP1 antisense RNA 1	Approved	100874211
HGNC:7096	MID2	midline 2	Approved	11043
HGNC:19853	MIDEAS	mitotic deacetylase associated SANT domain protein	Approved	91748
HGNC:56194	MIDEAS-AS1	MIDEAS antisense RNA 1	Approved	100506476
HGNC:16298	MIDN	midnolin	Approved	90007
HGNC:25979	MIEF1	mitochondrial elongation factor 1	Approved	54471
HGNC:17920	MIEF2	mitochondrial elongation factor 2	Approved	125170
HGNC:28230	MIEN1	migration and invasion enhancer 1	Approved	84299
HGNC:29657	MIER1	MIER1 transcriptional regulator	Approved	57708
HGNC:29210	MIER2	MIER family member 2	Approved	54531
HGNC:26678	MIER3	MIER family member 3	Approved	166968
HGNC:7097	MIF	macrophage migration inhibitory factor	Approved	4282
HGNC:27669	MIF-AS1	MIF antisense RNA 1	Approved	284889
HGNC:24030	MIF4GD	MIF4G domain containing	Approved	57409
HGNC:55335	MIF4GD-DT	MIF4GD divergent transcript	Approved	100287042
HGNC:24741	MIGA1	mitoguardin 1	Approved	374986
HGNC:23621	MIGA2	mitoguardin 2	Approved	84895
HGNC:25715	MIIP	migration and invasion inhibitory protein	Approved	60672
HGNC:43649	MILIP	MYC inducible lncRNA inactivating p53	Approved	92659
HGNC:27570	MILR1	mast cell immunoglobulin like receptor 1	Approved	284021
HGNC:33464	MIMT1	MER1 repeat containing imprinted transcript 1	Approved	100073347
HGNC:7099	MIN1	symbol withdrawn, see [HGNC:1689](/data/gene-symbol-report/#!/hgnc_id/HGNC:1689)	Symbol Withdrawn	
HGNC:7100	MIN2	symbol withdrawn, see [HGNC:1689](/data/gene-symbol-report/#!/hgnc_id/HGNC:1689)	Symbol Withdrawn	
HGNC:7101	MIN3	symbol withdrawn, see [HGNC:1689](/data/gene-symbol-report/#!/hgnc_id/HGNC:1689)	Symbol Withdrawn	
HGNC:29172	MINAR1	membrane integral NOTCH2 associated receptor 1	Approved	23251
HGNC:33914	MINAR2	membrane integral NOTCH2 associated receptor 2	Approved	100127206
HGNC:51653	MINCR	MYC-induced long non-coding RNA	Approved	100507316
HGNC:25648	MINDY1	MINDY lysine 48 deubiquitinase 1	Approved	55793
HGNC:26954	MINDY2	MINDY lysine 48 deubiquitinase 2	Approved	54629
HGNC:55889	MINDY2-DT	MINDY2 divergent transcript	Approved	101928725
HGNC:23578	MINDY3	MINDY lysine 48 deubiquitinase 3	Approved	80013
HGNC:21916	MINDY4	MINDY lysine 48 deubiquitinase 4	Approved	84182
HGNC:35475	MINDY4B	MINDY family member 4B	Approved	646951
HGNC:17565	MINK1	misshapen like kinase 1	Approved	50488
HGNC:7102	MINPP1	multiple inositol-polyphosphate phosphatase 1	Approved	9562
HGNC:21905	MIOS	meiosis regulator for oocyte development	Approved	54468
HGNC:55187	MIOS-DT	MIOS divergent transcript	Approved	101927391
HGNC:14522	MIOX	myo-inositol oxygenase	Approved	55586
HGNC:50748	MIOXP1	myo-inositol oxygenase pseudogene 1	Approved	100419614
HGNC:7103	MIP	major intrinsic protein of lens fiber	Approved	4284
HGNC:7104	MIPEP	mitochondrial intermediate peptidase	Approved	4285
HGNC:39456	MIPEPP1	mitochondrial intermediate peptidase pseudogene 1	Approved	100533682
HGNC:39457	MIPEPP2	mitochondrial intermediate peptidase pseudogene 2	Approved	100130099
HGNC:39458	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3	Approved	650794
HGNC:21460	MIPOL1	mirror-image polydactyly 1	Approved	145282
HGNC:31499	MIR1-1	microRNA 1-1	Approved	406904
HGNC:16159	MIR1-1HG	MIR1-1 host gene	Approved	128826
HGNC:31500	MIR1-2	microRNA 1-2	Approved	406905
HGNC:31638	MIR7-1	microRNA 7-1	Approved	407043
HGNC:31639	MIR7-2	microRNA 7-2	Approved	407044
HGNC:31640	MIR7-3	microRNA 7-3	Approved	407045
HGNC:30049	MIR7-3HG	MIR7-3 host gene	Approved	284424
HGNC:31641	MIR9-1	microRNA 9-1	Approved	407046
HGNC:30780	MIR9-1HG	MIR9-1 host gene	Approved	10485
HGNC:31642	MIR9-2	microRNA 9-2	Approved	407047
HGNC:31646	MIR9-3	microRNA 9-3	Approved	407051
HGNC:27388	MIR9-3HG	MIR9-3 host gene	Approved	254559
HGNC:31497	MIR10A	microRNA 10a	Approved	406902
HGNC:31498	MIR10B	microRNA 10b	Approved	406903
HGNC:31543	MIR15A	microRNA 15a	Approved	406948
HGNC:31544	MIR15B	microRNA 15b	Approved	406949
HGNC:31545	MIR16-1	microRNA 16-1	Approved	406950
HGNC:31546	MIR16-2	microRNA 16-2	Approved	406951
HGNC:31547	MIR17	microRNA 17	Approved	406952
HGNC:23564	MIR17HG	miR-17-92a-1 cluster host gene	Approved	407975
HGNC:31548	MIR18A	microRNA 18a	Approved	406953
HGNC:32025	MIR18B	microRNA 18b	Approved	574033
HGNC:31574	MIR19A	microRNA 19a	Approved	406979
HGNC:31575	MIR19B1	microRNA 19b-1	Approved	406980
HGNC:31576	MIR19B2	microRNA 19b-2	Approved	406981
HGNC:31577	MIR20A	microRNA 20a	Approved	406982
HGNC:32024	MIR20B	microRNA 20b	Approved	574032
HGNC:31586	MIR21	microRNA 21	Approved	406991
HGNC:31599	MIR22	microRNA 22	Approved	407004
HGNC:28219	MIR22HG	MIR22 host gene	Approved	84981
HGNC:31605	MIR23A	microRNA 23a	Approved	407010
HGNC:27620	MIR23AHG	miR-23a/27a/24-2 cluster host gene	Approved	284454
HGNC:31606	MIR23B	microRNA 23b	Approved	407011
HGNC:38913	MIR23C	microRNA 23c	Approved	100500809
HGNC:31607	MIR24-1	microRNA 24-1	Approved	407012
HGNC:31608	MIR24-2	microRNA 24-2	Approved	407013
HGNC:31609	MIR25	microRNA 25	Approved	407014
HGNC:31610	MIR26A1	microRNA 26a-1	Approved	407015
HGNC:31611	MIR26A2	microRNA 26a-2	Approved	407016
HGNC:31612	MIR26B	microRNA 26b	Approved	407017
HGNC:31613	MIR27A	microRNA 27a	Approved	407018
HGNC:31614	MIR27B	microRNA 27b	Approved	407019
HGNC:31615	MIR28	microRNA 28	Approved	407020
HGNC:31616	MIR29A	microRNA 29a	Approved	407021
HGNC:31619	MIR29B1	microRNA 29b-1	Approved	407024
HGNC:31620	MIR29B2	microRNA 29b-2	Approved	407025
HGNC:32018	MIR29B2CHG	MIR29B2 and MIR29C host gene	Approved	100128537
HGNC:31621	MIR29C	microRNA 29c	Approved	407026
HGNC:31624	MIR30A	microRNA 30a	Approved	407029
HGNC:31625	MIR30B	microRNA 30b	Approved	407030
HGNC:31626	MIR30C1	microRNA 30c-1	Approved	407031
HGNC:31627	MIR30C2	microRNA 30c-2	Approved	407032
HGNC:31628	MIR30D	microRNA 30d	Approved	407033
HGNC:56081	MIR30DHG	MIR30D and MIR30B host gene	Approved	102723694
HGNC:31629	MIR30E	microRNA 30e	Approved	407034
HGNC:31630	MIR31	microRNA 31	Approved	407035
HGNC:37187	MIR31HG	MIR31 host gene	Approved	554202
HGNC:31631	MIR32	microRNA 32	Approved	407036
HGNC:31634	MIR33A	microRNA 33a	Approved	407039
HGNC:32791	MIR33B	microRNA 33b	Approved	693120
HGNC:31635	MIR34A	microRNA 34a	Approved	407040
HGNC:51913	MIR34AHG	MIR34A host gene	Approved	106614088
HGNC:31636	MIR34B	microRNA 34b	Approved	407041
HGNC:55987	MIR34BHG	MIR34B and MIR34C host gene	Approved	728196
HGNC:31637	MIR34C	microRNA 34c	Approved	407042
HGNC:31643	MIR92A1	microRNA 92a-1	Approved	407048
HGNC:31644	MIR92A2	microRNA 92a-2	Approved	407049
HGNC:32920	MIR92B	microRNA 92b	Approved	693235
HGNC:31645	MIR93	microRNA 93	Approved	407050
HGNC:31647	MIR95	microRNA 95	Approved	407052
HGNC:31648	MIR96	microRNA 96	Approved	407053
HGNC:31649	MIR98	microRNA 98	Approved	407054
HGNC:31650	MIR99A	microRNA 99a	Approved	407055
HGNC:1274	MIR99AHG	mir-99a-let-7c cluster host gene	Approved	388815
HGNC:31651	MIR99B	microRNA 99b	Approved	407056
HGNC:31487	MIR100	microRNA 100	Approved	406892
HGNC:39522	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene	Approved	399959
HGNC:31488	MIR101-1	microRNA 101-1	Approved	406893
HGNC:31489	MIR101-2	microRNA 101-2	Approved	406894
HGNC:31490	MIR103A1	microRNA 103a-1	Approved	406895
HGNC:31491	MIR103A2	microRNA 103a-2	Approved	406896
HGNC:35384	MIR103B1	microRNA 103b-1	Approved	100302238
HGNC:35385	MIR103B2	microRNA 103b-2	Approved	100302282
HGNC:31492	MIR105-1	microRNA 105-1	Approved	406897
HGNC:31493	MIR105-2	microRNA 105-2	Approved	406898
HGNC:31494	MIR106A	microRNA 106a	Approved	406899
HGNC:31495	MIR106B	microRNA 106b	Approved	406900
HGNC:31496	MIR107	microRNA 107	Approved	406901
HGNC:31501	MIR122	microRNA 122	Approved	406906
HGNC:53821	MIR122HG	MIR122 host gene	Approved	
HGNC:31502	MIR124-1	microRNA 124-1	Approved	406907
HGNC:27231	MIR124-1HG	MIR124-1 host gene	Approved	157627
HGNC:31503	MIR124-2	microRNA 124-2	Approved	406908
HGNC:48723	MIR124-2HG	MIR124-2 host gene	Approved	100130155
HGNC:31504	MIR124-3	microRNA 124-3	Approved	406909
HGNC:31505	MIR125A	microRNA 125a	Approved	406910
HGNC:31506	MIR125B1	microRNA 125b-1	Approved	406911
HGNC:31507	MIR125B2	microRNA 125b-2	Approved	406912
HGNC:31508	MIR126	microRNA 126	Approved	406913
HGNC:31509	MIR127	microRNA 127	Approved	406914
HGNC:31510	MIR128-1	microRNA 128-1	Approved	406915
HGNC:31511	MIR128-2	microRNA 128-2	Approved	406916
HGNC:31512	MIR129-1	microRNA 129-1	Approved	406917
HGNC:31513	MIR129-2	microRNA 129-2	Approved	406918
HGNC:31514	MIR130A	microRNA 130a	Approved	406919
HGNC:55966	MIR130AHG	MIR130A host gene	Approved	
HGNC:31515	MIR130B	microRNA 130b	Approved	406920
HGNC:31516	MIR132	microRNA 132	Approved	406921
HGNC:31517	MIR133A1	microRNA 133a-1	Approved	406922
HGNC:49594	MIR133A1HG	MIR133A1 host gene	Approved	102723167
HGNC:31518	MIR133A2	microRNA 133a-2	Approved	406923
HGNC:31759	MIR133B	microRNA 133b	Approved	442890
HGNC:31519	MIR134	microRNA 134	Approved	406924
HGNC:31520	MIR135A1	microRNA 135a-1	Approved	406925
HGNC:31521	MIR135A2	microRNA 135a-2	Approved	406926
HGNC:31760	MIR135B	microRNA 135b	Approved	442891
HGNC:31522	MIR136	microRNA 136	Approved	406927
HGNC:31523	MIR137	microRNA 137	Approved	406928
HGNC:42871	MIR137HG	MIR137 host gene	Approved	400765
HGNC:31524	MIR138-1	microRNA 138-1	Approved	406929
HGNC:31525	MIR138-2	microRNA 138-2	Approved	406930
HGNC:31526	MIR139	microRNA 139	Approved	406931
HGNC:31527	MIR140	microRNA 140	Approved	406932
HGNC:31528	MIR141	microRNA 141	Approved	406933
HGNC:31529	MIR142	microRNA 142	Approved	406934
HGNC:55980	MIR142HG	MIR142 host genes	Approved	
HGNC:31530	MIR143	microRNA 143	Approved	406935
HGNC:31531	MIR144	microRNA 144	Approved	406936
HGNC:31532	MIR145	microRNA 145	Approved	406937
HGNC:31533	MIR146A	microRNA 146a	Approved	406938
HGNC:32079	MIR146B	microRNA 146b	Approved	574447
HGNC:31534	MIR147A	microRNA 147a	Approved	406939
HGNC:33655	MIR147B	microRNA 147b	Approved	100126311
HGNC:31535	MIR148A	microRNA 148a	Approved	406940
